initial_trust,initial_risk,round,quorum
0.4789473684210527,0.04736842105263158,57,0.6660333552845168
0.4789473684210527,0.04736842105263158,58,0.6660317239460157
0.4789473684210527,0.04736842105263158,59,0.6659929087653319
0.4789473684210527,0.04736842105263158,60,0.6659685931466631
0.4789473684210527,0.04736842105263158,61,0.665939199043436
0.4789473684210527,0.04736842105263158,62,0.6659338756923163
0.4789473684210527,0.04736842105263158,63,0.6659054624813971
0.4789473684210527,0.04736842105263158,64,0.6658793715998139
0.4789473684210527,0.04736842105263158,65,0.6658405758683408
0.4789473684210527,0.04736842105263158,66,0.6658316155115991
0.4789473684210527,0.04736842105263158,67,0.6657770124502063
0.4789473684210527,0.04736842105263158,68,0.6657119962940077
0.4789473684210527,0.04736842105263158,69,0.6656722876395564
0.4789473684210527,0.04736842105263158,70,0.6656673667925979
0.4789473684210527,0.04736842105263158,71,0.6656222456800897
0.4789473684210527,0.04736842105263158,72,0.6656105533797201
0.4789473684210527,0.04736842105263158,73,0.665558612952692
0.4789473684210527,0.04736842105263158,74,0.665550381245072
0.4789473684210527,0.04736842105263158,75,0.6655099775049048
0.4789473684210527,0.04736842105263158,76,0.6655048992678897
0.4789473684210527,0.04736842105263158,77,0.6655048992678897
0.4789473684210527,0.04736842105263158,78,0.6654579262329801
0.4789473684210527,0.04736842105263158,79,0.6654266539376289
0.4789473684210527,0.04736842105263158,80,0.6654266539376289
0.4789473684210527,0.04736842105263158,81,0.6653694861670644
0.4789473684210527,0.04736842105263158,82,0.6653559590333317
0.4789473684210527,0.04736842105263158,83,0.6653180044773359
0.4789473684210527,0.04736842105263158,84,0.6653073596731378
0.4789473684210527,0.04736842105263158,85,0.6652912890624872
0.4789473684210527,0.04736842105263158,86,0.665246954126492
0.4789473684210527,0.04736842105263158,87,0.6651922222376783
0.4789473684210527,0.04736842105263158,88,0.6651409623154518
0.4789473684210527,0.04736842105263158,89,0.6650941186536252
0.4789473684210527,0.04736842105263158,90,0.6650514555576634
0.4789473684210527,0.04736842105263158,91,0.6650390419769348
0.4789473684210527,0.04736842105263158,92,0.6649969444460031
0.4789473684210527,0.04736842105263158,93,0.6649298626824051
0.4789473684210527,0.04736842105263158,94,0.6649063154742079
0.4789473684210527,0.04736842105263158,95,0.6648664890909916
0.4789473684210527,0.04736842105263158,96,0.6648076737714624
0.4789473684210527,0.04736842105263158,97,0.6648054664471112
0.4789473684210527,0.04736842105263158,98,0.66479500587727
0.4789473684210527,0.04736842105263158,99,0.6647359830277453
0.4789473684210527,0.09473684210526316,0,0.6678947368421053
0.4789473684210527,0.09473684210526316,1,0.6678076892676155
0.4789473684210527,0.09473684210526316,2,0.6677609864096372
0.4789473684210527,0.09473684210526316,3,0.667720762310158
0.4789473684210527,0.09473684210526316,4,0.6676722357743617
0.4789473684210527,0.09473684210526316,5,0.6676332935714642
0.4789473684210527,0.09473684210526316,6,0.6675397165558867
0.4789473684210527,0.09473684210526316,7,0.6675006797585129
0.4789473684210527,0.09473684210526316,8,0.6674385882705652
0.4789473684210527,0.09473684210526316,9,0.6673622582073666
0.4789473684210527,0.09473684210526316,10,0.6673036262402812
0.4789473684210527,0.09473684210526316,11,0.667204240669106
0.4789473684210527,0.09473684210526316,12,0.6671211019498908
0.4789473684210527,0.09473684210526316,13,0.6670412123455512
0.4789473684210527,0.09473684210526316,14,0.6669983702548483
0.4789473684210527,0.09473684210526316,15,0.6669361046747115
0.4789473684210527,0.09473684210526316,16,0.6668789280904329
0.4789473684210527,0.09473684210526316,17,0.6667788161296309
0.4789473684210527,0.09473684210526316,18,0.6666791060325933
0.4789473684210527,0.09473684210526316,19,0.6666469681430649
0.4789473684210527,0.09473684210526316,20,0.6665459200851441
0.4789473684210527,0.09473684210526316,21,0.6664466209179323
0.4789473684210527,0.09473684210526316,22,0.6663500847288835
0.4789473684210527,0.09473684210526316,23,0.6662793582187111
0.4789473684210527,0.09473684210526316,24,0.6662260112852301
0.4789473684210527,0.09473684210526316,25,0.6661731890850605
0.4789473684210527,0.09473684210526316,26,0.6660906927419185
0.4789473684210527,0.09473684210526316,27,0.6660445743587732
0.4789473684210527,0.09473684210526316,28,0.6659779931183403
0.4789473684210527,0.09473684210526316,29,0.6659058634285451
0.4789473684210527,0.09473684210526316,30,0.6658549874123136
0.4789473684210527,0.09473684210526316,31,0.6658138740570884
0.4789473684210527,0.09473684210526316,32,0.6657300423021347
0.4789473684210527,0.09473684210526316,33,0.665632201890207
0.4789473684210527,0.09473684210526316,34,0.6655427779686792
0.4789473684210527,0.09473684210526316,35,0.6654492812162887
0.4789473684210527,0.09473684210526316,36,0.6653963866576523
0.4789473684210527,0.09473684210526316,37,0.6653165522351221
0.4789473684210527,0.09473684210526316,38,0.6652191695931239
0.4789473684210527,0.09473684210526316,39,0.6651690890014611
0.4789473684210527,0.09473684210526316,40,0.6651351062812327
0.4789473684210527,0.09473684210526316,41,0.6650408806569841
0.4789473684210527,0.09473684210526316,42,0.6649840280761405
0.4789473684210527,0.09473684210526316,43,0.664891075062196
0.4789473684210527,0.09473684210526316,44,0.6648103741452137
0.4789473684210527,0.09473684210526316,45,0.6647304572138967
0.4789473684210527,0.09473684210526316,46,0.6646855029760407
0.4789473684210527,0.09473684210526316,47,0.6646359304505038
0.4789473684210527,0.09473684210526316,48,0.6645423334229575
0.4789473684210527,0.09473684210526316,49,0.6644740228190935
0.4789473684210527,0.09473684210526316,50,0.6644140651136708
0.4789473684210527,0.09473684210526316,51,0.6643175367999447
0.4789473684210527,0.09473684210526316,52,0.664247547939476
0.4789473684210527,0.09473684210526316,53,0.6641988802669331
0.4789473684210527,0.09473684210526316,54,0.6641063054516921
0.4789473684210527,0.09473684210526316,55,0.6640190047674916
0.4789473684210527,0.09473684210526316,56,0.6639340601338345
0.4789473684210527,0.09473684210526316,57,0.6638877988940006
0.4789473684210527,0.09473684210526316,58,0.6638059031641776
0.4789473684210527,0.09473684210526316,59,0.663760345976976
0.4789473684210527,0.09473684210526316,60,0.6637119124971267
0.4789473684210527,0.09473684210526316,61,0.663656404280837
0.4789473684210527,0.09473684210526316,62,0.6635799639914205
0.4789473684210527,0.09473684210526316,63,0.6635161458434617
0.4789473684210527,0.09473684210526316,64,0.6634824736172541
0.4789473684210527,0.09473684210526316,65,0.6633838526309925
0.4789473684210527,0.09473684210526316,66,0.6633392300839819
0.4789473684210527,0.09473684210526316,67,0.6632769255812929
0.4789473684210527,0.09473684210526316,68,0.6631949231045188
0.4789473684210527,0.09473684210526316,69,0.663094626908439
0.4789473684210527,0.09473684210526316,70,0.6630010804544496
0.4789473684210527,0.09473684210526316,71,0.6629213103401828
0.4789473684210527,0.09473684210526316,72,0.6628569686245553
0.4789473684210527,0.09473684210526316,73,0.6627602072469098
0.4789473684210527,0.09473684210526316,74,0.6626643974872454
0.4789473684210527,0.09473684210526316,75,0.662599042622168
0.4789473684210527,0.09473684210526316,76,0.6625646356951306
0.4789473684210527,0.09473684210526316,77,0.6625074060200516
0.4789473684210527,0.09473684210526316,78,0.6624117389987048
0.4789473684210527,0.09473684210526316,79,0.6623684367660303
0.4789473684210527,0.09473684210526316,80,0.6622950592114824
0.4789473684210527,0.09473684210526316,81,0.6622003831056188
0.4789473684210527,0.09473684210526316,82,0.6621522779825381
0.4789473684210527,0.09473684210526316,83,0.6620800200554352
0.4789473684210527,0.09473684210526316,84,0.6619867419368659
0.4789473684210527,0.09473684210526316,85,0.6619241730684371
0.4789473684210527,0.09473684210526316,86,0.661884248527927
0.4789473684210527,0.09473684210526316,87,0.6617937782588355
0.4789473684210527,0.09473684210526316,88,0.6617149504801766
0.4789473684210527,0.09473684210526316,89,0.6616766521684531
0.4789473684210527,0.09473684210526316,90,0.661631216070049
0.4789473684210527,0.09473684210526316,91,0.6615758867969217
0.4789473684210527,0.09473684210526316,92,0.6615086999624529
0.4789473684210527,0.09473684210526316,93,0.6614563669139574
0.4789473684210527,0.09473684210526316,94,0.6613879777655992
0.4789473684210527,0.09473684210526316,95,0.6613040676782859
0.4789473684210527,0.09473684210526316,96,0.6612327108735024
0.4789473684210527,0.09473684210526316,97,0.6611691788761997
0.4789473684210527,0.09473684210526316,98,0.6610745713128856
0.4789473684210527,0.09473684210526316,99,0.6609833872441003
0.4789473684210527,0.14210526315789473,0,0.6678947368421053
0.4789473684210527,0.14210526315789473,1,0.6678056465840909
0.4789473684210527,0.14210526315789473,2,0.6676940605194769
0.4789473684210527,0.14210526315789473,3,0.6676277611685391
0.4789473684210527,0.14210526315789473,4,0.6675441333404205
0.4789473684210527,0.14210526315789473,5,0.6674578090668245
0.4789473684210527,0.14210526315789473,6,0.667365174275509
0.4789473684210527,0.14210526315789473,7,0.6672849210079127
0.4789473684210527,0.14210526315789473,8,0.6672168773284234
0.4789473684210527,0.14210526315789473,9,0.6671211518236391
0.4789473684210527,0.14210526315789473,10,0.6670034038160088
0.4789473684210527,0.14210526315789473,11,0.6669276909371082
0.4789473684210527,0.14210526315789473,12,0.6668238149841288
0.4789473684210527,0.14210526315789473,13,0.6667169945689845
0.4789473684210527,0.14210526315789473,14,0.6666341795555385
0.4789473684210527,0.14210526315789473,15,0.6665554138092722
0.4789473684210527,0.14210526315789473,16,0.6664792826295907
0.4789473684210527,0.14210526315789473,17,0.6663583599701812
0.4789473684210527,0.14210526315789473,18,0.6662270083016028
0.4789473684210527,0.14210526315789473,19,0.6661506703508495
0.4789473684210527,0.14210526315789473,20,0.6660745310040553
0.4789473684210527,0.14210526315789473,21,0.666004448018134
0.4789473684210527,0.14210526315789473,22,0.6659112194789266
0.4789473684210527,0.14210526315789473,23,0.6657852261668845
0.4789473684210527,0.14210526315789473,24,0.665672739156661
0.4789473684210527,0.14210526315789473,25,0.6655614463069427
0.4789473684210527,0.14210526315789473,26,0.6654431169386201
0.4789473684210527,0.14210526315789473,27,0.6653350351149853
0.4789473684210527,0.14210526315789473,28,0.6652077097299314
0.4789473684210527,0.14210526315789473,29,0.6650782744688701
0.4789473684210527,0.14210526315789473,30,0.6649966161269981
0.4789473684210527,0.14210526315789473,31,0.6648790698128682
0.4789473684210527,0.14210526315789473,32,0.6647859137997972
0.4789473684210527,0.14210526315789473,33,0.6646554707117296
0.4789473684210527,0.14210526315789473,34,0.6645734232421064
0.4789473684210527,0.14210526315789473,35,0.6644995896838221
0.4789473684210527,0.14210526315789473,36,0.6643966975579922
0.4789473684210527,0.14210526315789473,37,0.6643164933884635
0.4789473684210527,0.14210526315789473,38,0.6642297601618815
0.4789473684210527,0.14210526315789473,39,0.664163204885282
0.4789473684210527,0.14210526315789473,40,0.6640425604130964
0.4789473684210527,0.14210526315789473,41,0.6639476663299128
0.4789473684210527,0.14210526315789473,42,0.6638771936532932
0.4789473684210527,0.14210526315789473,43,0.6638079500732311
0.4789473684210527,0.14210526315789473,44,0.6637316940059307
0.4789473684210527,0.14210526315789473,45,0.6636341248180477
0.4789473684210527,0.14210526315789473,46,0.6635224559291248
0.4789473684210527,0.14210526315789473,47,0.6633962399776611
0.4789473684210527,0.14210526315789473,48,0.663319623418412
0.4789473684210527,0.14210526315789473,49,0.6632045075843496
0.4789473684210527,0.14210526315789473,50,0.6631107602498422
0.4789473684210527,0.14210526315789473,51,0.6629805771127394
0.4789473684210527,0.14210526315789473,52,0.662863740212116
0.4789473684210527,0.14210526315789473,53,0.6627730454812708
0.4789473684210527,0.14210526315789473,54,0.662661587191524
0.4789473684210527,0.14210526315789473,55,0.6625592635568911
0.4789473684210527,0.14210526315789473,56,0.6624397226304949
0.4789473684210527,0.14210526315789473,57,0.6623209415215233
0.4789473684210527,0.14210526315789473,58,0.6622225520754536
0.4789473684210527,0.14210526315789473,59,0.6621218506329666
0.4789473684210527,0.14210526315789473,60,0.662033851004246
0.4789473684210527,0.14210526315789473,61,0.6619496431416809
0.4789473684210527,0.14210526315789473,62,0.661848785606292
0.4789473684210527,0.14210526315789473,63,0.6617328968575095
0.4789473684210527,0.14210526315789473,64,0.6616678105699405
0.4789473684210527,0.14210526315789473,65,0.661589009363058
0.4789473684210527,0.14210526315789473,66,0.6615030191211461
0.4789473684210527,0.14210526315789473,67,0.6614164196496753
0.4789473684210527,0.14210526315789473,68,0.6613496110309427
0.4789473684210527,0.14210526315789473,69,0.6612310415575654
0.4789473684210527,0.14210526315789473,70,0.6611089184762667
0.4789473684210527,0.14210526315789473,71,0.6610367007163079
0.4789473684210527,0.14210526315789473,72,0.6609235845960217
0.4789473684210527,0.14210526315789473,73,0.6608574144376089
0.4789473684210527,0.14210526315789473,74,0.6607362389806091
0.4789473684210527,0.14210526315789473,75,0.6606224398958831
0.4789473684210527,0.14210526315789473,76,0.6605071422001221
0.4789473684210527,0.14210526315789473,77,0.6603740103329289
0.4789473684210527,0.14210526315789473,78,0.6602842866052752
0.4789473684210527,0.14210526315789473,79,0.6602154534117355
0.4789473684210527,0.14210526315789473,80,0.6601159144073132
0.4789473684210527,0.14210526315789473,81,0.66001426453923
0.4789473684210527,0.14210526315789473,82,0.6598879161969391
0.4789473684210527,0.14210526315789473,83,0.6597836548044647
0.4789473684210527,0.14210526315789473,84,0.659712111137741
0.4789473684210527,0.14210526315789473,85,0.6596132056272865
0.4789473684210527,0.14210526315789473,86,0.6594952930755118
0.4789473684210527,0.14210526315789473,87,0.6593834960035432
0.4789473684210527,0.14210526315789473,88,0.6592969087788477
0.4789473684210527,0.14210526315789473,89,0.6592185851379551
0.4789473684210527,0.14210526315789473,90,0.6591298659562829
0.4789473684210527,0.14210526315789473,91,0.6590329254850764
0.4789473684210527,0.14210526315789473,92,0.6589519450963852
0.4789473684210527,0.14210526315789473,93,0.6588683459250699
0.4789473684210527,0.14210526315789473,94,0.6587852965015358
0.4789473684210527,0.14210526315789473,95,0.6586764711658143
0.4789473684210527,0.14210526315789473,96,0.658610777116492
0.4789473684210527,0.14210526315789473,97,0.6585407136280456
0.4789473684210527,0.14210526315789473,98,0.658430661758346
0.4789473684210527,0.14210526315789473,99,0.658353565258634
0.4789473684210527,0.18947368421052632,0,0.6678947368421053
0.4789473684210527,0.18947368421052632,1,0.6677431071899658
0.4789473684210527,0.18947368421052632,2,0.6675781015439491
0.4789473684210527,0.18947368421052632,3,0.6674150192571372
0.4789473684210527,0.18947368421052632,4,0.6673003900118024
0.4789473684210527,0.18947368421052632,5,0.6671821652105886
0.4789473684210527,0.18947368421052632,6,0.6670799154778834
0.4789473684210527,0.18947368421052632,7,0.6669171769575422
0.4789473684210527,0.18947368421052632,8,0.6667546406761887
0.4789473684210527,0.18947368421052632,9,0.66663258413616
0.4789473684210527,0.18947368421052632,10,0.666482375587457
0.4789473684210527,0.18947368421052632,11,0.6663294045056565
0.4789473684210527,0.18947368421052632,12,0.6661881474450967
0.4789473684210527,0.18947368421052632,13,0.666087023920559
0.4789473684210527,0.18947368421052632,14,0.6659322894176473
0.4789473684210527,0.18947368421052632,15,0.6657809293159986
0.4789473684210527,0.18947368421052632,16,0.6656638277051866
0.4789473684210527,0.18947368421052632,17,0.6655106555333838
0.4789473684210527,0.18947368421052632,18,0.6653448974757014
0.4789473684210527,0.18947368421052632,19,0.6652128636697828
0.4789473684210527,0.18947368421052632,20,0.6650832313532561
0.4789473684210527,0.18947368421052632,21,0.6649414562741887
0.4789473684210527,0.18947368421052632,22,0.6648387791422395
0.4789473684210527,0.18947368421052632,23,0.6647163736987634
0.4789473684210527,0.18947368421052632,24,0.66458880986051
0.4789473684210527,0.18947368421052632,25,0.6644569606284176
0.4789473684210527,0.18947368421052632,26,0.6643557547886576
0.4789473684210527,0.18947368421052632,27,0.6642339533320278
0.4789473684210527,0.18947368421052632,28,0.6641346745154774
0.4789473684210527,0.18947368421052632,29,0.663971681352201
0.4789473684210527,0.18947368421052632,30,0.6638368431999868
0.4789473684210527,0.18947368421052632,31,0.6637140366246338
0.4789473684210527,0.18947368421052632,32,0.6635782287408585
0.4789473684210527,0.18947368421052632,33,0.663435862480063
0.4789473684210527,0.18947368421052632,34,0.6633378781543913
0.4789473684210527,0.18947368421052632,35,0.6632139987634817
0.4789473684210527,0.18947368421052632,36,0.663109947372174
0.4789473684210527,0.18947368421052632,37,0.6629490393300426
0.4789473684210527,0.18947368421052632,38,0.6628202216960101
0.4789473684210527,0.18947368421052632,39,0.6627138925606656
0.4789473684210527,0.18947368421052632,40,0.6625979333027265
0.4789473684210527,0.18947368421052632,41,0.6624849637159874
0.4789473684210527,0.18947368421052632,42,0.6623311455764684
0.4789473684210527,0.18947368421052632,43,0.6622192310590421
0.4789473684210527,0.18947368421052632,44,0.6621092574341878
0.4789473684210527,0.18947368421052632,45,0.6619776409792583
0.4789473684210527,0.18947368421052632,46,0.6618745749630845
0.4789473684210527,0.18947368421052632,47,0.6617321541658727
0.4789473684210527,0.18947368421052632,48,0.6615988644614037
0.4789473684210527,0.18947368421052632,49,0.6614435242357593
0.4789473684210527,0.18947368421052632,50,0.6613417657538293
0.4789473684210527,0.18947368421052632,51,0.6611803527303287
0.4789473684210527,0.18947368421052632,52,0.6610489966009737
0.4789473684210527,0.18947368421052632,53,0.6609217468161422
0.4789473684210527,0.18947368421052632,54,0.6608137669638963
0.4789473684210527,0.18947368421052632,55,0.6606550331857084
0.4789473684210527,0.18947368421052632,56,0.6605377655547817
0.4789473684210527,0.18947368421052632,57,0.660377694762966
0.4789473684210527,0.18947368421052632,58,0.6602310914023927
0.4789473684210527,0.18947368421052632,59,0.6600780070952725
0.4789473684210527,0.18947368421052632,60,0.6599782906189657
0.4789473684210527,0.18947368421052632,61,0.6598717031420713
0.4789473684210527,0.18947368421052632,62,0.6597132321820421
0.4789473684210527,0.18947368421052632,63,0.6595881046135427
0.4789473684210527,0.18947368421052632,64,0.6594296428447896
0.4789473684210527,0.18947368421052632,65,0.6593115356159247
0.4789473684210527,0.18947368421052632,66,0.6592074137515247
0.4789473684210527,0.18947368421052632,67,0.659048554141633
0.4789473684210527,0.18947368421052632,68,0.6589302840219214
0.4789473684210527,0.18947368421052632,69,0.6587902090272886
0.4789473684210527,0.18947368421052632,70,0.6586313295353923
0.4789473684210527,0.18947368421052632,71,0.6585055530132674
0.4789473684210527,0.18947368421052632,72,0.6583488802694959
0.4789473684210527,0.18947368421052632,73,0.6581947646781527
0.4789473684210527,0.18947368421052632,74,0.6580331883160836
0.4789473684210527,0.18947368421052632,75,0.6579273384069226
0.4789473684210527,0.18947368421052632,76,0.6578295537948087
0.4789473684210527,0.18947368421052632,77,0.6576940711286884
0.4789473684210527,0.18947368421052632,78,0.6575607852342524
0.4789473684210527,0.18947368421052632,79,0.657462918444748
0.4789473684210527,0.18947368421052632,80,0.6573102498277139
0.4789473684210527,0.18947368421052632,81,0.6571894144098287
0.4789473684210527,0.18947368421052632,82,0.6570333650889889
0.4789473684210527,0.18947368421052632,83,0.6568802688856687
0.4789473684210527,0.18947368421052632,84,0.6567210822939403
0.4789473684210527,0.18947368421052632,85,0.6566007193624871
0.4789473684210527,0.18947368421052632,86,0.6564549708380137
0.4789473684210527,0.18947368421052632,87,0.6563533753270595
0.4789473684210527,0.18947368421052632,88,0.6562021749754736
0.4789473684210527,0.18947368421052632,89,0.6560433058623429
0.4789473684210527,0.18947368421052632,90,0.6559056160948943
0.4789473684210527,0.18947368421052632,91,0.6557933909587881
0.4789473684210527,0.18947368421052632,92,0.6556731060845438
0.4789473684210527,0.18947368421052632,93,0.6555546391304976
0.4789473684210527,0.18947368421052632,94,0.6553933927262734
0.4789473684210527,0.18947368421052632,95,0.6552769757415142
0.4789473684210527,0.18947368421052632,96,0.6551615614584354
0.4789473684210527,0.18947368421052632,97,0.6550370120515254
0.4789473684210527,0.18947368421052632,98,0.6548920875451253
0.4789473684210527,0.18947368421052632,99,0.654779064882706
0.4789473684210527,0.2368421052631579,0,0.6678947368421053
0.4789473684210527,0.2368421052631579,1,0.6677066686191532
0.4789473684210527,0.2368421052631579,2,0.6675083155980106
0.4789473684210527,0.2368421052631579,3,0.6673450959119877
0.4789473684210527,0.2368421052631579,4,0.6671864555863034
0.4789473684210527,0.2368421052631579,5,0.6670394934748767
0.4789473684210527,0.2368421052631579,6,0.6668417392716528
0.4789473684210527,0.2368421052631579,7,0.6666536403103116
0.4789473684210527,0.2368421052631579,8,0.6664751827293528
0.4789473684210527,0.2368421052631579,9,0.6663343943460717
0.4789473684210527,0.2368421052631579,10,0.6661566499811845
0.4789473684210527,0.2368421052631579,11,0.6659782428754102
0.4789473684210527,0.2368421052631579,12,0.6658418308682121
0.4789473684210527,0.2368421052631579,13,0.6656661276662199
0.4789473684210527,0.2368421052631579,14,0.6654892336763035
0.4789473684210527,0.2368421052631579,15,0.6653548777591196
0.4789473684210527,0.2368421052631579,16,0.6651975874543957
0.4789473684210527,0.2368421052631579,17,0.665026678615768
0.4789473684210527,0.2368421052631579,18,0.664892245901181
0.4789473684210527,0.2368421052631579,19,0.664697733812963
0.4789473684210527,0.2368421052631579,20,0.6645392811159818
0.4789473684210527,0.2368421052631579,21,0.6643880658578738
0.4789473684210527,0.2368421052631579,22,0.6642005284494374
0.4789473684210527,0.2368421052631579,23,0.6640346547448266
0.4789473684210527,0.2368421052631579,24,0.6638856433418375
0.4789473684210527,0.2368421052631579,25,0.6637342696195027
0.4789473684210527,0.2368421052631579,26,0.6635376203190014
0.4789473684210527,0.2368421052631579,27,0.6633613052941533
0.4789473684210527,0.2368421052631579,28,0.6631785908830792
0.4789473684210527,0.2368421052631579,29,0.6630205776371595
0.4789473684210527,0.2368421052631579,30,0.6628699061934491
0.4789473684210527,0.2368421052631579,31,0.6626880291221908
0.4789473684210527,0.2368421052631579,32,0.6625144974953068
0.4789473684210527,0.2368421052631579,33,0.6623445210471816
0.4789473684210527,0.2368421052631579,34,0.6621889493907821
0.4789473684210527,0.2368421052631579,35,0.662019060011147
0.4789473684210527,0.2368421052631579,36,0.6618723797641466
0.4789473684210527,0.2368421052631579,37,0.6617006926253872
0.4789473684210527,0.2368421052631579,38,0.6615672878926109
0.4789473684210527,0.2368421052631579,39,0.6614335571763073
0.4789473684210527,0.2368421052631579,40,0.6612729174775155
0.4789473684210527,0.2368421052631579,41,0.6610996355490386
0.4789473684210527,0.2368421052631579,42,0.6609045501962634
0.4789473684210527,0.2368421052631579,43,0.6607357016913094
0.4789473684210527,0.2368421052631579,44,0.6605680531619578
0.4789473684210527,0.2368421052631579,45,0.6604326828852625
0.4789473684210527,0.2368421052631579,46,0.6602427931364814
0.4789473684210527,0.2368421052631579,47,0.6600972039363883
0.4789473684210527,0.2368421052631579,48,0.6599491486348016
0.4789473684210527,0.2368421052631579,49,0.6598160581094583
0.4789473684210527,0.2368421052631579,50,0.6596563649939355
0.4789473684210527,0.2368421052631579,51,0.6595129208898951
0.4789473684210527,0.2368421052631579,52,0.659328791911697
0.4789473684210527,0.2368421052631579,53,0.6591837178986751
0.4789473684210527,0.2368421052631579,54,0.6590362143063492
0.4789473684210527,0.2368421052631579,55,0.6588635363026653
0.4789473684210527,0.2368421052631579,56,0.6586952987125869
0.4789473684210527,0.2368421052631579,57,0.6585252905865239
0.4789473684210527,0.2368421052631579,58,0.6583616384078016
0.4789473684210527,0.2368421052631579,59,0.6581946192342032
0.4789473684210527,0.2368421052631579,60,0.6579964235069012
0.4789473684210527,0.2368421052631579,61,0.6578213982583941
0.4789473684210527,0.2368421052631579,62,0.6576737955591547
0.4789473684210527,0.2368421052631579,63,0.6574980531363835
0.4789473684210527,0.2368421052631579,64,0.6573470621997648
0.4789473684210527,0.2368421052631579,65,0.6571646434994666
0.4789473684210527,0.2368421052631579,66,0.6569841433498619
0.4789473684210527,0.2368421052631579,67,0.6568279887197489
0.4789473684210527,0.2368421052631579,68,0.6566330351357256
0.4789473684210527,0.2368421052631579,69,0.6564903081274017
0.4789473684210527,0.2368421052631579,70,0.656314927157712
0.4789473684210527,0.2368421052631579,71,0.656172729105379
0.4789473684210527,0.2368421052631579,72,0.6560058022582212
0.4789473684210527,0.2368421052631579,73,0.6558688754186834
0.4789473684210527,0.2368421052631579,74,0.6556723772791042
0.4789473684210527,0.2368421052631579,75,0.6555022761417499
0.4789473684210527,0.2368421052631579,76,0.6553203525955664
0.4789473684210527,0.2368421052631579,77,0.6551477645204997
0.4789473684210527,0.2368421052631579,78,0.6549868542588466
0.4789473684210527,0.2368421052631579,79,0.6548147716342227
0.4789473684210527,0.2368421052631579,80,0.6546518904105842
0.4789473684210527,0.2368421052631579,81,0.6545074385785483
0.4789473684210527,0.2368421052631579,82,0.6543492356476737
0.4789473684210527,0.2368421052631579,83,0.6541521443722595
0.4789473684210527,0.2368421052631579,84,0.6539817318641598
0.4789473684210527,0.2368421052631579,85,0.6538119945609558
0.4789473684210527,0.2368421052631579,86,0.6536151570945765
0.4789473684210527,0.2368421052631579,87,0.6534421845875337
0.4789473684210527,0.2368421052631579,88,0.6532649751687973
0.4789473684210527,0.2368421052631579,89,0.6530714083150658
0.4789473684210527,0.2368421052631579,90,0.6529142266395199
0.4789473684210527,0.2368421052631579,91,0.652780630105346
0.4789473684210527,0.2368421052631579,92,0.6526025687846241
0.4789473684210527,0.2368421052631579,93,0.6524452780797488
0.4789473684210527,0.2368421052631579,94,0.6522590361618407
0.4789473684210527,0.2368421052631579,95,0.6521101689114845
0.4789473684210527,0.2368421052631579,96,0.6519556663133917
0.4789473684210527,0.2368421052631579,97,0.6517858778288697
0.4789473684210527,0.2368421052631579,98,0.6515897719896309
0.4789473684210527,0.2368421052631579,99,0.6513908348597641
0.4789473684210527,0.28421052631578947,0,0.6678947368421053
0.4789473684210527,0.28421052631578947,1,0.6676817773727738
0.4789473684210527,0.28421052631578947,2,0.6674835600469793
0.4789473684210527,0.28421052631578947,3,0.6672576303318094
0.4789473684210527,0.28421052631578947,4,0.6670796535754553
0.4789473684210527,0.28421052631578947,5,0.66691273325523
0.4789473684210527,0.28421052631578947,6,0.6667058605750382
0.4789473684210527,0.28421052631578947,7,0.6664809926043652
0.4789473684210527,0.28421052631578947,8,0.6662530763683271
0.4789473684210527,0.28421052631578947,9,0.6660324633724186
0.4789473684210527,0.28421052631578947,10,0.6657991208552904
0.4789473684210527,0.28421052631578947,11,0.6656109381456999
0.4789473684210527,0.28421052631578947,12,0.6653823231417142
0.4789473684210527,0.28421052631578947,13,0.6652109576531734
0.4789473684210527,0.28421052631578947,14,0.6650282960717331
0.4789473684210527,0.28421052631578947,15,0.6648393967160509
0.4789473684210527,0.28421052631578947,16,0.6646518345912434
0.4789473684210527,0.28421052631578947,17,0.6644849705690753
0.4789473684210527,0.28421052631578947,18,0.6642696482009803
0.4789473684210527,0.28421052631578947,19,0.6640865764397741
0.4789473684210527,0.28421052631578947,20,0.6638779676573716
0.4789473684210527,0.28421052631578947,21,0.66365880051608
0.4789473684210527,0.28421052631578947,22,0.6634494490884005
0.4789473684210527,0.28421052631578947,23,0.6632512912071449
0.4789473684210527,0.28421052631578947,24,0.6630461134994143
0.4789473684210527,0.28421052631578947,25,0.6628738750477636
0.4789473684210527,0.28421052631578947,26,0.6626514887464314
0.4789473684210527,0.28421052631578947,27,0.6624625006543403
0.4789473684210527,0.28421052631578947,28,0.6622805371146053
0.4789473684210527,0.28421052631578947,29,0.6621029992141979
0.4789473684210527,0.28421052631578947,30,0.6619045892532316
0.4789473684210527,0.28421052631578947,31,0.6617122397122817
0.4789473684210527,0.28421052631578947,32,0.6614900625417395
0.4789473684210527,0.28421052631578947,33,0.6612695929510324
0.4789473684210527,0.28421052631578947,34,0.6610992949693802
0.4789473684210527,0.28421052631578947,35,0.6609249429631385
0.4789473684210527,0.28421052631578947,36,0.6607167874021085
0.4789473684210527,0.28421052631578947,37,0.6605214675112933
0.4789473684210527,0.28421052631578947,38,0.6603537071616462
0.4789473684210527,0.28421052631578947,39,0.6601654463730668
