initial_trust,initial_risk,round,governance_weight
0.5263157894736842,0.8526315789473684,52,0.03345137389229017
0.5263157894736842,0.8526315789473684,53,0.03931943001726296
0.5263157894736842,0.8526315789473684,54,0.031511049827536365
0.5263157894736842,0.8526315789473684,55,0.03084394570594035
0.5263157894736842,0.8526315789473684,56,0.019615817250538594
0.5263157894736842,0.8526315789473684,57,0.02878130008902366
0.5263157894736842,0.8526315789473684,58,0.03460001338587177
0.5263157894736842,0.8526315789473684,59,0.03092479065838364
0.5263157894736842,0.8526315789473684,60,0.017594075865341514
0.5263157894736842,0.8526315789473684,61,0.02989683600104238
0.5263157894736842,0.8526315789473684,62,0.029581276885121344
0.5263157894736842,0.8526315789473684,63,0.02538937223871
0.5263157894736842,0.8526315789473684,64,0.01854036534226556
0.5263157894736842,0.8526315789473684,65,0.02134177430036518
0.5263157894736842,0.8526315789473684,66,0.026445923644588504
0.5263157894736842,0.8526315789473684,67,0.02033695940944531
0.5263157894736842,0.8526315789473684,68,0.02280522131952337
0.5263157894736842,0.8526315789473684,69,0.0244008824388127
0.5263157894736842,0.8526315789473684,70,0.020806096415937468
0.5263157894736842,0.8526315789473684,71,0.020710985185054823
0.5263157894736842,0.8526315789473684,72,0.02037136503065478
0.5263157894736842,0.8526315789473684,73,0.011546851378535603
0.5263157894736842,0.8526315789473684,74,0.02122717883741723
0.5263157894736842,0.8526315789473684,75,0.019135552489402508
0.5263157894736842,0.8526315789473684,76,0.017270595139501257
0.5263157894736842,0.8526315789473684,77,0.01218754320804572
0.5263157894736842,0.8526315789473684,78,0.018384004649546846
0.5263157894736842,0.8526315789473684,79,0.012837862283448262
0.5263157894736842,0.8526315789473684,80,0.011119860038824144
0.5263157894736842,0.8526315789473684,81,0.01714146375290827
0.5263157894736842,0.8526315789473684,82,0.012327638602567019
0.5263157894736842,0.8526315789473684,83,0.015033954530113426
0.5263157894736842,0.8526315789473684,84,0.010735450480028694
0.5263157894736842,0.8526315789473684,85,0.013465334982313584
0.5263157894736842,0.8526315789473684,86,0.010864512456846007
0.5263157894736842,0.8526315789473684,87,0.011257792368255
0.5263157894736842,0.8526315789473684,88,0.007650460356670255
0.5263157894736842,0.8526315789473684,89,0.011602227990125571
0.5263157894736842,0.8526315789473684,90,0.010028540405302645
0.5263157894736842,0.8526315789473684,91,0.008146223045293756
0.5263157894736842,0.8526315789473684,92,0.01039471343873502
0.5263157894736842,0.8526315789473684,93,0.008805543384653142
0.5263157894736842,0.8526315789473684,94,0.010874718443445189
0.5263157894736842,0.8526315789473684,95,0.009937498646105093
0.5263157894736842,0.8526315789473684,96,0.007621444714453451
0.5263157894736842,0.8526315789473684,97,0.0056986326837617585
0.5263157894736842,0.8526315789473684,98,0.0075651202243430474
0.5263157894736842,0.8526315789473684,99,0.008116250597493694
0.5263157894736842,0.9,0,0.07670658954612661
0.5263157894736842,0.9,1,0.04347071771224696
0.5263157894736842,0.9,2,0.03181416189201204
0.5263157894736842,0.9,3,0.055156825316935915
0.5263157894736842,0.9,4,0.052879150577031145
0.5263157894736842,0.9,5,0.05460399383875426
0.5263157894736842,0.9,6,0.03713532849288501
0.5263157894736842,0.9,7,0.04797634043394754
0.5263157894736842,0.9,8,0.028186976047601165
0.5263157894736842,0.9,9,0.05894167684776228
0.5263157894736842,0.9,10,0.047350364537582325
0.5263157894736842,0.9,11,0.05325280883155578
0.5263157894736842,0.9,12,0.02912238375500594
0.5263157894736842,0.9,13,0.057862708526999915
0.5263157894736842,0.9,14,0.054734115643147944
0.5263157894736842,0.9,15,0.03943624326294418
0.5263157894736842,0.9,16,0.04441008159287123
0.5263157894736842,0.9,17,0.05647853740547167
0.5263157894736842,0.9,18,0.02101983921367028
0.5263157894736842,0.9,19,0.05438497931268924
0.5263157894736842,0.9,20,0.052026145650105056
0.5263157894736842,0.9,21,0.05854297758196629
0.5263157894736842,0.9,22,0.025592337569868024
0.5263157894736842,0.9,23,0.05206704803763968
0.5263157894736842,0.9,24,0.045636801255499564
0.5263157894736842,0.9,25,0.03332193394341668
0.5263157894736842,0.9,26,0.045999133626539845
0.5263157894736842,0.9,27,0.04510469568161317
0.5263157894736842,0.9,28,0.03656305495347519
0.5263157894736842,0.9,29,0.04936269122028831
0.5263157894736842,0.9,30,0.04832011508242579
0.5263157894736842,0.9,31,0.03226603000626227
0.5263157894736842,0.9,32,0.042589476082147436
0.5263157894736842,0.9,33,0.043724876995450856
0.5263157894736842,0.9,34,0.04336396607473609
0.5263157894736842,0.9,35,0.03087911728536045
0.5263157894736842,0.9,36,0.03224581221142725
0.5263157894736842,0.9,37,0.01569263196145913
0.5263157894736842,0.9,38,0.018340849836274348
0.5263157894736842,0.9,39,0.01414941296579968
0.5263157894736842,0.9,40,0.03864522779923813
0.5263157894736842,0.9,41,0.01828624721581755
0.5263157894736842,0.9,42,0.02152430689809287
0.5263157894736842,0.9,43,0.03131464834104316
0.5263157894736842,0.9,44,0.0374435480303437
0.5263157894736842,0.9,45,0.028029638069804585
0.5263157894736842,0.9,46,0.024875267040409193
0.5263157894736842,0.9,47,0.026779318052516866
0.5263157894736842,0.9,48,0.029261033951154945
0.5263157894736842,0.9,49,0.016456325785568375
0.5263157894736842,0.9,50,0.014219201304839297
0.5263157894736842,0.9,51,0.015923626844740704
0.5263157894736842,0.9,52,0.023597111106906155
0.5263157894736842,0.9,53,0.009992217272296175
0.5263157894736842,0.9,54,0.014602169038338615
0.5263157894736842,0.9,55,0.01392429532920395
0.5263157894736842,0.9,56,0.018608804758104638
0.5263157894736842,0.9,57,0.018210024404697395
0.5263157894736842,0.9,58,0.010026838071074072
0.5263157894736842,0.9,59,0.013939366463881256
0.5263157894736842,0.9,60,0.008123712176267756
0.5263157894736842,0.9,61,0.015485899466040579
0.5263157894736842,0.9,62,0.012647775825124209
0.5263157894736842,0.9,63,0.015578078275994714
0.5263157894736842,0.9,64,0.010462858531690064
0.5263157894736842,0.9,65,0.017238845848402996
0.5263157894736842,0.9,66,0.013771774903730636
0.5263157894736842,0.9,67,0.007308319520091972
0.5263157894736842,0.9,68,0.013062533102676022
0.5263157894736842,0.9,69,0.016210603441253357
0.5263157894736842,0.9,70,0.016291119850610318
0.5263157894736842,0.9,71,0.008673735460919142
0.5263157894736842,0.9,72,0.0055570412965465455
0.5263157894736842,0.9,73,0.008534756643527009
0.5263157894736842,0.9,74,0.012265051230995158
0.5263157894736842,0.9,75,0.011042668829931527
0.5263157894736842,0.9,76,0.012163909607882712
0.5263157894736842,0.9,77,0.007539808033320423
0.5263157894736842,0.9,78,0.006174498777617725
0.5263157894736842,0.9,79,0.0050712763343876135
0.5263157894736842,0.9,80,0.009149968981296277
0.5263157894736842,0.9,81,0.008548309011332491
0.5263157894736842,0.9,82,0.010406449861971732
0.5263157894736842,0.9,83,0.0065811910028748186
0.5263157894736842,0.9,84,0.007975713179673306
0.5263157894736842,0.9,85,0.006212858545610031
0.5263157894736842,0.9,86,0.0046216752497822465
0.5263157894736842,0.9,87,0.006468685400829587
0.5263157894736842,0.9,88,0.0036707679925364997
0.5263157894736842,0.9,89,0.0032410708262154537
0.5263157894736842,0.9,90,0.003851329447456631
0.5263157894736842,0.9,91,0.004500666089306608
0.5263157894736842,0.9,92,0.007331369758143583
0.5263157894736842,0.9,93,0.005972977116627399
0.5263157894736842,0.9,94,0.003503702506445229
0.5263157894736842,0.9,95,0.002598982029358162
0.5263157894736842,0.9,96,0.006897016784080345
0.5263157894736842,0.9,97,0.004862941775166896
0.5263157894736842,0.9,98,0.003703558180563324
0.5263157894736842,0.9,99,0.0022316663258854313
0.5736842105263158,0.0,0,0.5736842105263158
0.5736842105263158,0.0,1,0.5736842105263158
0.5736842105263158,0.0,2,0.5736621157383975
0.5736842105263158,0.0,3,0.5501899030101143
0.5736842105263158,0.0,4,0.5582003351862013
0.5736842105263158,0.0,5,0.5732117471361857
0.5736842105263158,0.0,6,0.5656583961945708
0.5736842105263158,0.0,7,0.5669256903774982
0.5736842105263158,0.0,8,0.5504109618735743
0.5736842105263158,0.0,9,0.572767384604277
0.5736842105263158,0.0,10,0.572767384604277
0.5736842105263158,0.0,11,0.572767384604277
0.5736842105263158,0.0,12,0.572767384604277
0.5736842105263158,0.0,13,0.572767384604277
0.5736842105263158,0.0,14,0.572767384604277
0.5736842105263158,0.0,15,0.572767384604277
0.5736842105263158,0.0,16,0.572767384604277
0.5736842105263158,0.0,17,0.572767384604277
0.5736842105263158,0.0,18,0.5560844683874681
0.5736842105263158,0.0,19,0.5529394194636755
0.5736842105263158,0.0,20,0.554892187412604
0.5736842105263158,0.0,21,0.5721103775281352
0.5736842105263158,0.0,22,0.5615432830987632
0.5736842105263158,0.0,23,0.5588245808825353
0.5736842105263158,0.0,24,0.5718200733959777
0.5736842105263158,0.0,25,0.5718200733959777
0.5736842105263158,0.0,26,0.5684262842823535
0.5736842105263158,0.0,27,0.5460780736432538
0.5736842105263158,0.0,28,0.5714638900698853
0.5736842105263158,0.0,29,0.5455856581550936
0.5736842105263158,0.0,30,0.5711469013212498
0.5736842105263158,0.0,31,0.5711469013212498
0.5736842105263158,0.0,32,0.5711469013212498
0.5736842105263158,0.0,33,0.5431504423097738
0.5736842105263158,0.0,34,0.5632571444745054
0.5736842105263158,0.0,35,0.5707112281423629
0.5736842105263158,0.0,36,0.5707112281423629
0.5736842105263158,0.0,37,0.5707112281423629
0.5736842105263158,0.0,38,0.5646961351231731
0.5736842105263158,0.0,39,0.5640433658917607
0.5736842105263158,0.0,40,0.5633645570578935
0.5736842105263158,0.0,41,0.5704683244092515
0.5736842105263158,0.0,42,0.5420202686388604
0.5736842105263158,0.0,43,0.5461357102038121
0.5736842105263158,0.0,44,0.5698247760465606
0.5736842105263158,0.0,45,0.5698247760465606
0.5736842105263158,0.0,46,0.5432401227492556
0.5736842105263158,0.0,47,0.5694981974545024
0.5736842105263158,0.0,48,0.5694981974545024
0.5736842105263158,0.0,49,0.5694981974545024
0.5736842105263158,0.0,50,0.5694981974545024
0.5736842105263158,0.0,51,0.5694981974545024
0.5736842105263158,0.0,52,0.5694981974545024
0.5736842105263158,0.0,53,0.5694981974545024
0.5736842105263158,0.0,54,0.5457638463568952
0.5736842105263158,0.0,55,0.5519257914555722
0.5736842105263158,0.0,56,0.5689939514727911
0.5736842105263158,0.0,57,0.5417703343032436
0.5736842105263158,0.0,58,0.5686590352233414
0.5736842105263158,0.0,59,0.5686590352233414
0.5736842105263158,0.0,60,0.5566362102240449
0.5736842105263158,0.0,61,0.5685110383222423
0.5736842105263158,0.0,62,0.5410221818160178
0.5736842105263158,0.0,63,0.5415735897675991
0.5736842105263158,0.0,64,0.5678448669361926
0.5736842105263158,0.0,65,0.5678448669361926
0.5736842105263158,0.0,66,0.551111889826089
0.5736842105263158,0.0,67,0.5585308121773719
0.5736842105263158,0.0,68,0.5675262790736546
0.5736842105263158,0.0,69,0.5437223997365461
0.5736842105263158,0.0,70,0.5672326765366378
0.5736842105263158,0.0,71,0.5482493550831626
0.5736842105263158,0.0,72,0.5643632967266811
0.5736842105263158,0.0,73,0.5437039764120226
0.5736842105263158,0.0,74,0.5538371347454669
0.5736842105263158,0.0,75,0.5578619585624143
0.5736842105263158,0.0,76,0.5664130690340611
0.5736842105263158,0.0,77,0.5664130690340611
0.5736842105263158,0.0,78,0.5658415930900881
0.5736842105263158,0.0,79,0.5664060064646633
0.5736842105263158,0.0,80,0.5664060064646633
0.5736842105263158,0.0,81,0.5509709812349777
0.5736842105263158,0.0,82,0.5464313140297421
0.5736842105263158,0.0,83,0.5659706661137045
0.5736842105263158,0.0,84,0.5659706661137045
0.5736842105263158,0.0,85,0.5659706661137045
0.5736842105263158,0.0,86,0.5659706661137045
0.5736842105263158,0.0,87,0.5659706661137045
0.5736842105263158,0.0,88,0.5608078800342956
0.5736842105263158,0.0,89,0.5627317745852672
0.5736842105263158,0.0,90,0.5658675383786642
0.5736842105263158,0.0,91,0.5658675383786642
0.5736842105263158,0.0,92,0.5658675383786642
0.5736842105263158,0.0,93,0.5658675383786642
0.5736842105263158,0.0,94,0.5658675383786642
0.5736842105263158,0.0,95,0.5604232790705088
0.5736842105263158,0.0,96,0.5502568356820081
0.5736842105263158,0.0,97,0.5430647935010888
0.5736842105263158,0.0,98,0.5552258356213213
0.5736842105263158,0.0,99,0.5543534273301706
0.5736842105263158,0.04736842105263158,0,0.528981133205163
0.5736842105263158,0.04736842105263158,1,0.554473651506825
0.5736842105263158,0.04736842105263158,2,0.5327736082164437
0.5736842105263158,0.04736842105263158,3,0.5717201008060564
0.5736842105263158,0.04736842105263158,4,0.5222731823487564
0.5736842105263158,0.04736842105263158,5,0.5224363746120413
0.5736842105263158,0.04736842105263158,6,0.5576299363969296
0.5736842105263158,0.04736842105263158,7,0.5380654467747201
0.5736842105263158,0.04736842105263158,8,0.5479935767148683
0.5736842105263158,0.04736842105263158,9,0.527965502360221
0.5736842105263158,0.04736842105263158,10,0.5334728724288014
0.5736842105263158,0.04736842105263158,11,0.5556006267753326
0.5736842105263158,0.04736842105263158,12,0.5466450903457549
0.5736842105263158,0.04736842105263158,13,0.533580877471284
0.5736842105263158,0.04736842105263158,14,0.5455209419896179
0.5736842105263158,0.04736842105263158,15,0.5516829852724657
0.5736842105263158,0.04736842105263158,16,0.5623428507745611
0.5736842105263158,0.04736842105263158,17,0.534237438583029
0.5736842105263158,0.04736842105263158,18,0.5376713184664823
0.5736842105263158,0.04736842105263158,19,0.5599924998407372
0.5736842105263158,0.04736842105263158,20,0.526373951501734
0.5736842105263158,0.04736842105263158,21,0.521978946856087
0.5736842105263158,0.04736842105263158,22,0.5469718826449601
0.5736842105263158,0.04736842105263158,23,0.5296397434892076
0.5736842105263158,0.04736842105263158,24,0.5413376132940835
0.5736842105263158,0.04736842105263158,25,0.5595655955350868
0.5736842105263158,0.04736842105263158,26,0.560042145080188
0.5736842105263158,0.04736842105263158,27,0.5293145146074788
0.5736842105263158,0.04736842105263158,28,0.5351926010748309
0.5736842105263158,0.04736842105263158,29,0.5494814216917572
0.5736842105263158,0.04736842105263158,30,0.513262906107273
0.5736842105263158,0.04736842105263158,31,0.5096025441956645
0.5736842105263158,0.04736842105263158,32,0.5094717523891555
0.5736842105263158,0.04736842105263158,33,0.5619646099867203
0.5736842105263158,0.04736842105263158,34,0.539425941637275
0.5736842105263158,0.04736842105263158,35,0.5602219538596944
0.5736842105263158,0.04736842105263158,36,0.5285079556446051
0.5736842105263158,0.04736842105263158,37,0.5340691008710394
0.5736842105263158,0.04736842105263158,38,0.5128072691512805
0.5736842105263158,0.04736842105263158,39,0.5113799239639409
0.5736842105263158,0.04736842105263158,40,0.559701698468245
0.5736842105263158,0.04736842105263158,41,0.5560706116673265
0.5736842105263158,0.04736842105263158,42,0.5540398287552711
0.5736842105263158,0.04736842105263158,43,0.5142753858183814
0.5736842105263158,0.04736842105263158,44,0.5240334916742071
0.5736842105263158,0.04736842105263158,45,0.5444480654817376
0.5736842105263158,0.04736842105263158,46,0.5065442486998254
0.5736842105263158,0.04736842105263158,47,0.5270190347680113
0.5736842105263158,0.04736842105263158,48,0.5314922312836798
0.5736842105263158,0.04736842105263158,49,0.52252328054106
0.5736842105263158,0.04736842105263158,50,0.5480028307864508
0.5736842105263158,0.04736842105263158,51,0.5262914138991858
0.5736842105263158,0.04736842105263158,52,0.5479461755535046
0.5736842105263158,0.04736842105263158,53,0.5156225376024979
0.5736842105263158,0.04736842105263158,54,0.5432783056934617
0.5736842105263158,0.04736842105263158,55,0.5309667788815899
0.5736842105263158,0.04736842105263158,56,0.5311260233175344
0.5736842105263158,0.04736842105263158,57,0.5136813878710575
0.5736842105263158,0.04736842105263158,58,0.5228065006022148
0.5736842105263158,0.04736842105263158,59,0.5522373620288905
0.5736842105263158,0.04736842105263158,60,0.5206427567645537
0.5736842105263158,0.04736842105263158,61,0.537410808780016
0.5736842105263158,0.04736842105263158,62,0.5516058342280351
0.5736842105263158,0.04736842105263158,63,0.5263359158394001
0.5736842105263158,0.04736842105263158,64,0.5194649263999476
0.5736842105263158,0.04736842105263158,65,0.5238305164071348
0.5736842105263158,0.04736842105263158,66,0.5257197983916023
0.5736842105263158,0.04736842105263158,67,0.5232991579806184
0.5736842105263158,0.04736842105263158,68,0.550952623772905
0.5736842105263158,0.04736842105263158,69,0.5463817244899024
0.5736842105263158,0.04736842105263158,70,0.532580811035465
0.5736842105263158,0.04736842105263158,71,0.5362437027448791
0.5736842105263158,0.04736842105263158,72,0.5420575851864075
0.5736842105263158,0.04736842105263158,73,0.4995569197599157
0.5736842105263158,0.04736842105263158,74,0.49954886905850404
0.5736842105263158,0.04736842105263158,75,0.5212522608851219
0.5736842105263158,0.04736842105263158,76,0.5126962602316844
0.5736842105263158,0.04736842105263158,77,0.5088091045246853
0.5736842105263158,0.04736842105263158,78,0.5380156005540188
0.5736842105263158,0.04736842105263158,79,0.5204886576223668
0.5736842105263158,0.04736842105263158,80,0.5268520052109358
0.5736842105263158,0.04736842105263158,81,0.49658428723986703
0.5736842105263158,0.04736842105263158,82,0.5466321408253727
0.5736842105263158,0.04736842105263158,83,0.50067558316261
0.5736842105263158,0.04736842105263158,84,0.5067823867877264
0.5736842105263158,0.04736842105263158,85,0.5430282685343728
0.5736842105263158,0.04736842105263158,86,0.4967965790732515
0.5736842105263158,0.04736842105263158,87,0.5080364091162235
0.5736842105263158,0.04736842105263158,88,0.5168881053147911
0.5736842105263158,0.04736842105263158,89,0.5412320738440023
0.5736842105263158,0.04736842105263158,90,0.49892004280343766
0.5736842105263158,0.04736842105263158,91,0.5092751282295549
0.5736842105263158,0.04736842105263158,92,0.5368664128739704
0.5736842105263158,0.04736842105263158,93,0.5364574549985319
0.5736842105263158,0.04736842105263158,94,0.5333111066357054
0.5736842105263158,0.04736842105263158,95,0.5069929807645784
0.5736842105263158,0.04736842105263158,96,0.5341306395003953
0.5736842105263158,0.04736842105263158,97,0.5189433605405599
0.5736842105263158,0.04736842105263158,98,0.5359176817012834
0.5736842105263158,0.04736842105263158,99,0.5253493197376226
0.5736842105263158,0.09473684210526316,0,0.5064133219122909
0.5736842105263158,0.09473684210526316,1,0.5383294854838471
0.5736842105263158,0.09473684210526316,2,0.5269419283906601
0.5736842105263158,0.09473684210526316,3,0.532418788842853
0.5736842105263158,0.09473684210526316,4,0.5075774947888825
0.5736842105263158,0.09473684210526316,5,0.4941816868083632
0.5736842105263158,0.09473684210526316,6,0.4889983370434156
0.5736842105263158,0.09473684210526316,7,0.49820190503158857
0.5736842105263158,0.09473684210526316,8,0.49818372342727507
0.5736842105263158,0.09473684210526316,9,0.5255098605673535
0.5736842105263158,0.09473684210526316,10,0.5406623332177098
0.5736842105263158,0.09473684210526316,11,0.5028697350468547
0.5736842105263158,0.09473684210526316,12,0.5183283693226745
0.5736842105263158,0.09473684210526316,13,0.5295425969713705
0.5736842105263158,0.09473684210526316,14,0.5057851095051855
0.5736842105263158,0.09473684210526316,15,0.5368783922948168
0.5736842105263158,0.09473684210526316,16,0.5189566712202486
0.5736842105263158,0.09473684210526316,17,0.4863107275105511
0.5736842105263158,0.09473684210526316,18,0.5220447174637056
0.5736842105263158,0.09473684210526316,19,0.5246575960951574
0.5736842105263158,0.09473684210526316,20,0.5113805535561897
0.5736842105263158,0.09473684210526316,21,0.5242844640655597
0.5736842105263158,0.09473684210526316,22,0.49500613827465406
0.5736842105263158,0.09473684210526316,23,0.4909509617233348
0.5736842105263158,0.09473684210526316,24,0.5084564792500742
0.5736842105263158,0.09473684210526316,25,0.5216341802979566
0.5736842105263158,0.09473684210526316,26,0.5158607885201153
0.5736842105263158,0.09473684210526316,27,0.4837095189494397
0.5736842105263158,0.09473684210526316,28,0.4759668594841609
0.5736842105263158,0.09473684210526316,29,0.4745936398738434
0.5736842105263158,0.09473684210526316,30,0.48083902355270797
0.5736842105263158,0.09473684210526316,31,0.48006382539796444
0.5736842105263158,0.09473684210526316,32,0.5038957678687881
0.5736842105263158,0.09473684210526316,33,0.49617492795702084
0.5736842105263158,0.09473684210526316,34,0.4718620248588267
0.5736842105263158,0.09473684210526316,35,0.5000141195464426
0.5736842105263158,0.09473684210526316,36,0.48486154644025925
0.5736842105263158,0.09473684210526316,37,0.48101734217168857
0.5736842105263158,0.09473684210526316,38,0.5080807648490604
0.5736842105263158,0.09473684210526316,39,0.4896460917548383
0.5736842105263158,0.09473684210526316,40,0.5031702900687548
0.5736842105263158,0.09473684210526316,41,0.4913713103192135
0.5736842105263158,0.09473684210526316,42,0.5147797720518378
0.5736842105263158,0.09473684210526316,43,0.4790774632932278
0.5736842105263158,0.09473684210526316,44,0.5104418287719327
0.5736842105263158,0.09473684210526316,45,0.4952909453789431
0.5736842105263158,0.09473684210526316,46,0.5005846352549277
0.5736842105263158,0.09473684210526316,47,0.489632547845294
0.5736842105263158,0.09473684210526316,48,0.4654113664013636
0.5736842105263158,0.09473684210526316,49,0.462467403775805
0.5736842105263158,0.09473684210526316,50,0.511064065382945
0.5736842105263158,0.09473684210526316,51,0.47608473676538005
0.5736842105263158,0.09473684210526316,52,0.4911381094231471
0.5736842105263158,0.09473684210526316,53,0.5118088197520432
0.5736842105263158,0.09473684210526316,54,0.5032885395523258
0.5736842105263158,0.09473684210526316,55,0.5042326378728423
0.5736842105263158,0.09473684210526316,56,0.469161119883749
0.5736842105263158,0.09473684210526316,57,0.5108400501551215
0.5736842105263158,0.09473684210526316,58,0.46771180545188595
0.5736842105263158,0.09473684210526316,59,0.47001690201099944
0.5736842105263158,0.09473684210526316,60,0.5050876547422193
0.5736842105263158,0.09473684210526316,61,0.4851958697810438
0.5736842105263158,0.09473684210526316,62,0.47766657779480814
0.5736842105263158,0.09473684210526316,63,0.46995037738545864
0.5736842105263158,0.09473684210526316,64,0.47032482976463724
0.5736842105263158,0.09473684210526316,65,0.4994083915595978
0.5736842105263158,0.09473684210526316,66,0.4971691552057266
0.5736842105263158,0.09473684210526316,67,0.4859709626389948
0.5736842105263158,0.09473684210526316,68,0.45317534226776124
0.5736842105263158,0.09473684210526316,69,0.4907910786749553
0.5736842105263158,0.09473684210526316,70,0.49762656181939086
0.5736842105263158,0.09473684210526316,71,0.47373775535876395
0.5736842105263158,0.09473684210526316,72,0.4737258325784853
0.5736842105263158,0.09473684210526316,73,0.4933691024116204
0.5736842105263158,0.09473684210526316,74,0.4842905290766295
0.5736842105263158,0.09473684210526316,75,0.46385452622147183
0.5736842105263158,0.09473684210526316,76,0.4486438859129328
0.5736842105263158,0.09473684210526316,77,0.4731142144528163
0.5736842105263158,0.09473684210526316,78,0.45577943975159035
0.5736842105263158,0.09473684210526316,79,0.4817683850499245
0.5736842105263158,0.09473684210526316,80,0.48469710863477694
0.5736842105263158,0.09473684210526316,81,0.456091276153837
0.5736842105263158,0.09473684210526316,82,0.472143438147001
0.5736842105263158,0.09473684210526316,83,0.48447629241265466
0.5736842105263158,0.09473684210526316,84,0.4542001250153231
0.5736842105263158,0.09473684210526316,85,0.47456753405460256
0.5736842105263158,0.09473684210526316,86,0.46454539948806806
0.5736842105263158,0.09473684210526316,87,0.4853923595630967
0.5736842105263158,0.09473684210526316,88,0.44422634128494665
0.5736842105263158,0.09473684210526316,89,0.45592940671658017
0.5736842105263158,0.09473684210526316,90,0.4750164345346193
0.5736842105263158,0.09473684210526316,91,0.4596406927955159
0.5736842105263158,0.09473684210526316,92,0.46351434266025193
0.5736842105263158,0.09473684210526316,93,0.46277491424274664
0.5736842105263158,0.09473684210526316,94,0.452763817578902
0.5736842105263158,0.09473684210526316,95,0.4577211152643985
0.5736842105263158,0.09473684210526316,96,0.46162937059571857
0.5736842105263158,0.09473684210526316,97,0.45471128806288114
0.5736842105263158,0.09473684210526316,98,0.4526623715837749
0.5736842105263158,0.09473684210526316,99,0.46977470502291263
0.5736842105263158,0.14210526315789473,0,0.468792216896774
0.5736842105263158,0.14210526315789473,1,0.4855532651504296
0.5736842105263158,0.14210526315789473,2,0.5083494623118646
0.5736842105263158,0.14210526315789473,3,0.4916313796906161
0.5736842105263158,0.14210526315789473,4,0.46313653600220994
0.5736842105263158,0.14210526315789473,5,0.510888466038138
0.5736842105263158,0.14210526315789473,6,0.5063536661119148
0.5736842105263158,0.14210526315789473,7,0.4924966048368004
0.5736842105263158,0.14210526315789473,8,0.47767510933874896
0.5736842105263158,0.14210526315789473,9,0.4741123501446035
0.5736842105263158,0.14210526315789473,10,0.5036273852865196
0.5736842105263158,0.14210526315789473,11,0.47775171394567656
0.5736842105263158,0.14210526315789473,12,0.4600386437201066
0.5736842105263158,0.14210526315789473,13,0.46942195589344854
0.5736842105263158,0.14210526315789473,14,0.45830318873738785
0.5736842105263158,0.14210526315789473,15,0.49919032597588486
0.5736842105263158,0.14210526315789473,16,0.46132065156403956
0.5736842105263158,0.14210526315789473,17,0.47104861485681404
0.5736842105263158,0.14210526315789473,18,0.45910492766377076
0.5736842105263158,0.14210526315789473,19,0.5003947780948199
0.5736842105263158,0.14210526315789473,20,0.478102748951253
0.5736842105263158,0.14210526315789473,21,0.49183131701382515
0.5736842105263158,0.14210526315789473,22,0.48726536344887356
0.5736842105263158,0.14210526315789473,23,0.4665518337795345
0.5736842105263158,0.14210526315789473,24,0.4925637357512996
0.5736842105263158,0.14210526315789473,25,0.4965079765717521
0.5736842105263158,0.14210526315789473,26,0.4848509386756037
0.5736842105263158,0.14210526315789473,27,0.447083880558201
0.5736842105263158,0.14210526315789473,28,0.47923363791694684
0.5736842105263158,0.14210526315789473,29,0.4815991384404115
0.5736842105263158,0.14210526315789473,30,0.47433155678065175
0.5736842105263158,0.14210526315789473,31,0.48218642279622753
0.5736842105263158,0.14210526315789473,32,0.44595415533740274
0.5736842105263158,0.14210526315789473,33,0.4653844714637012
0.5736842105263158,0.14210526315789473,34,0.4736217971859189
0.5736842105263158,0.14210526315789473,35,0.48989645252951974
0.5736842105263158,0.14210526315789473,36,0.4785148084655359
0.5736842105263158,0.14210526315789473,37,0.4585511707852416
0.5736842105263158,0.14210526315789473,38,0.4604564906541794
0.5736842105263158,0.14210526315789473,39,0.47024447117608686
0.5736842105263158,0.14210526315789473,40,0.4499829528548944
0.5736842105263158,0.14210526315789473,41,0.46661487521330497
0.5736842105263158,0.14210526315789473,42,0.4620807248257988
0.5736842105263158,0.14210526315789473,43,0.44646036589019117
0.5736842105263158,0.14210526315789473,44,0.4749988967132303
0.5736842105263158,0.14210526315789473,45,0.4338645866801699
0.5736842105263158,0.14210526315789473,46,0.4326746995110345
0.5736842105263158,0.14210526315789473,47,0.4360100524372401
0.5736842105263158,0.14210526315789473,48,0.4482443632120997
0.5736842105263158,0.14210526315789473,49,0.4634079797612008
0.5736842105263158,0.14210526315789473,50,0.4354427512433428
0.5736842105263158,0.14210526315789473,51,0.4429644000977595
0.5736842105263158,0.14210526315789473,52,0.4247220340869308
0.5736842105263158,0.14210526315789473,53,0.4373216963256216
0.5736842105263158,0.14210526315789473,54,0.428769970506365
0.5736842105263158,0.14210526315789473,55,0.456072703632867
0.5736842105263158,0.14210526315789473,56,0.43023007063402563
0.5736842105263158,0.14210526315789473,57,0.4688301919166713
0.5736842105263158,0.14210526315789473,58,0.42973650474810243
0.5736842105263158,0.14210526315789473,59,0.461107821943995
0.5736842105263158,0.14210526315789473,60,0.4278499059714744
0.5736842105263158,0.14210526315789473,61,0.46027569381051564
0.5736842105263158,0.14210526315789473,62,0.4336462414116266
0.5736842105263158,0.14210526315789473,63,0.4457419317422003
0.5736842105263158,0.14210526315789473,64,0.4430653123703541
0.5736842105263158,0.14210526315789473,65,0.45292087095067834
0.5736842105263158,0.14210526315789473,66,0.41285343877111863
0.5736842105263158,0.14210526315789473,67,0.430559151185935
0.5736842105263158,0.14210526315789473,68,0.44287114980205805
