initial_trust,initial_risk,survivability,final_trust,mean_quorum
0.4789473684210527,0.14210526315789473,0.0,0.3850977463003624,0.6632796638530155
0.4789473684210527,0.18947368421052632,0.0,0.34513317152534284,0.6611904989359885
0.4789473684210527,0.2368421052631579,0.0,0.31378894086799225,0.6596190175754049
0.4789473684210527,0.28421052631578947,0.0,0.28056411071760795,0.6580282046661574
0.4789473684210527,0.3315789473684211,0.0,0.24478967908232802,0.6564253141202764
0.4789473684210527,0.37894736842105264,0.0,0.21250224998411532,0.6546653757961045
0.4789473684210527,0.4263157894736842,0.0,0.1776067124934061,0.6529957285890154
0.4789473684210527,0.4736842105263158,0.0,0.148872370286468,0.6514994848376782
0.4789473684210527,0.5210526315789474,0.0,0.12417354468822872,0.6499235126253601
0.4789473684210527,0.5684210526315789,0.0,0.10267523941463014,0.648261710370209
0.4789473684210527,0.6157894736842106,0.0,0.0846743272156459,0.6468506910771749
0.4789473684210527,0.6631578947368422,0.0,0.0746834233432679,0.6456356376633903
0.4789473684210527,0.7105263157894737,0.0,0.06285960886038905,0.6444911627699693
0.4789473684210527,0.7578947368421053,0.0,0.05009364134413727,0.6432127843012598
0.4789473684210527,0.8052631578947369,0.0,0.03944144605910702,0.6420849152529216
0.4789473684210527,0.8526315789473684,0.0,0.03467680984891395,0.6410833168481619
0.4789473684210527,0.9,0.0,0.029281475609433203,0.640147080749546
0.5263157894736842,0.0,0.0,0.5172130705885357,0.6721553888412085
0.5263157894736842,0.04736842105263158,0.0,0.49512885663144146,0.6710943589773687
0.5263157894736842,0.09473684210526316,0.0,0.4573142195907321,0.6691550124912066
0.5263157894736842,0.14210526315789473,0.0,0.42806977645873834,0.6677150579739779
0.5263157894736842,0.18947368421052632,0.0,0.3959790650934226,0.6660758890852303
0.5263157894736842,0.2368421052631579,0.0,0.3588027320453778,0.6643836996975339
0.5263157894736842,0.28421052631578947,0.0,0.32842847972781625,0.6627868764685774
0.5263157894736842,0.3315789473684211,0.0,0.29372746732936983,0.6610614162401954
0.5263157894736842,0.37894736842105264,0.0,0.2619271155330078,0.6595847958576679
0.5263157894736842,0.4263157894736842,0.0,0.2273810761780693,0.6577933491090304
0.5263157894736842,0.4736842105263158,0.0,0.19369331044698584,0.656158499011076
0.5263157894736842,0.5210526315789474,0.0,0.16309510335559635,0.6546408563162784
0.5263157894736842,0.5684210526315789,0.0,0.1417128684430894,0.6531189071822883
0.5263157894736842,0.6157894736842106,0.0,0.11517782989685889,0.6512954318439742
0.5263157894736842,0.6631578947368422,0.0,0.09715784877243258,0.6499101251162709
0.5263157894736842,0.7105263157894737,0.0,0.08572742996398422,0.6486598621567146
0.5263157894736842,0.7578947368421053,0.0,0.0723797992480865,0.6472117847107783
0.5263157894736842,0.8052631578947369,0.0,0.06170248716609571,0.6461208451176751
0.5263157894736842,0.8526315789473684,0.0,0.04993965276940365,0.64501436669474
